Id	BJ1	BJ2	BJ3	BJ4	BJ6	BJ5	BJ7	BJ8	BJ9	BJ10	CD1	CD2	CD3	CD4	CD5	CD6	CD7	CD8	CD9	CD10	norm.BJ1	norm.BJ2	norm.BJ3	norm.BJ4	norm.BJ6	norm.BJ5	norm.BJ7	norm.BJ8	norm.BJ9	norm.BJ10	norm.CD1	norm.CD2	norm.CD3	norm.CD4	norm.CD5	norm.CD6	norm.CD7	norm.CD8	norm.CD9	norm.CD10	baseMean	Beijing	Chengde	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
ENST00000537551	5	6	5	5	6	2	4	4	7	7	0	1	1	1	0	0	0	1	0	0	4	5	4	4	6	2	4	3	6	6	0	1	1	1	0	0	0	1	0	0	2.44	4	0	0.129	-2.952	-4.645	3.40270485599125e-06	1.83397225632285e-05	0	1.1462	0.1503	0.1503	TRUE	0.0749
ENST00000514913	4	4	1	3	4	5	1	2	2	4	0	0	0	0	0	0	0	0	0	0	4	3	1	2	4	5	1	2	2	4	0	0	0	0	0	0	0	0	0	0	1.33	3	0	0.108	-3.214	-4.644	3.41205166631377e-06	1.83845233809569e-05	0	1.7817	0.3981	0.3981	TRUE	0.0418
ENST00000521112	7	11	11	13	1	7	7	7	6	4	1	1	1	1	2	1	0	1	1	1	6	9	9	11	1	7	7	6	5	4	1	1	1	1	2	1	0	1	1	1	3.76	6	1	0.189	-2.402	-4.644	3.41283629136862e-06	1.83859635887889e-05	0	0.8806	0.185	0.185	TRUE	0.0885
ENST00000594066	7	6	6	4	6	7	6	6	6	7	0	1	0	1	2	0	0	1	1	1	6	5	5	3	6	7	6	5	5	6	0	1	0	1	2	0	0	1	1	1	3.05	5	1	0.166	-2.595	-4.644	3.42117845689982e-06	1.84281119063685e-05	0	0.9947	0.1074	0.1074	TRUE	0.1284
ENST00000397138	6	4	2	5	2	4	2	9	3	3	0	0	0	0	1	0	0	0	1	0	5	3	2	4	2	4	2	8	2	3	0	0	0	0	1	0	0	0	1	0	1.85	4	0	0.116	-3.103	-4.643	3.43237233290291e-06	1.84856058056326e-05	0	1.3921	0.2992	0.2992	TRUE	0.289
ENST00000513410	7	5	8	5	6	7	7	5	5	5	1	0	1	2	1	0	0	0	1	0	6	4	7	4	6	7	7	4	4	4	1	0	1	2	1	0	0	0	1	0	2.99	5	1	0.15	-2.737	-4.642	3.44791251462648e-06	1.85608619766473e-05	0	1.0082	0.1207	0.1207	TRUE	0.2089
ENST00000524794	2	2	4	1	13	6	5	6	4	0	0	0	0	0	0	0	0	0	0	0	2	2	3	1	12	6	5	5	3	0	0	0	0	0	0	0	0	0	0	0	1.93	4	0	0.086	-3.535	-4.641	3.463753355368e-06	1.86433127744629e-05	0.8003	1.3468	0.9341	0.9341	TRUE	0.1703
ENST00000560451	5	6	7	5	3	9	9	6	10	13	0	0	3	2	1	0	0	0	3	0	4	5	6	4	3	9	8	5	8	11	0	0	3	2	1	0	0	0	3	0	3.68	6	1	0.174	-2.52	-4.641	3.47563134615437e-06	1.87008944316223e-05	0.0528	0.8906	0.2174	0.2174	TRUE	0.2348
ENST00000568818	6	5	4	6	7	7	7	3	6	7	0	1	0	0	2	0	0	0	1	1	5	4	3	5	6	7	7	3	5	6	0	1	0	0	2	0	0	0	1	1	2.82	5	0	0.135	-2.891	-4.641	3.47535952461717e-06	1.87008944316223e-05	0	1.0457	0.1412	0.1412	TRUE	0.2414
ENST00000334494	2	1	4	2	2	3	5	2	6	3	0	0	0	0	0	0	0	0	0	0	2	1	3	2	2	3	5	2	5	3	0	0	0	0	0	0	0	0	0	0	1.32	3	0	0.108	-3.211	-4.64	3.48351339542127e-06	1.87338257414493e-05	0	1.7891	0.3969	0.3969	TRUE	0.1155
ENST00000375050	636	707	687	629	621	587	491	560	666	577	290	398	383	345	571	334	409	428	403	409	561	608	585	517	571	562	464	484	554	506	389	422	392	405	539	397	446	438	382	406	481.47	541	422	0.78	-0.359	-4.64	3.48478677480927e-06	1.87338257414493e-05	0.0074	0.3904	0.0123	0.0123	TRUE	0.1159
ENST00000465072	10	12	12	9	6	12	10	4	3	3	1	1	2	0	3	0	1	1	1	2	9	10	10	7	6	11	9	3	2	3	1	1	2	0	3	0	1	1	1	2	4.21	7	1	0.201	-2.316	-4.64	3.48376206017557e-06	1.87338257414493e-05	0	0.8277	0.2119	0.2119	TRUE	0.0712
ENST00000476527	1	1	3	3	6	3	6	3	3	2	0	0	0	0	0	0	0	0	0	0	1	1	3	2	6	3	6	3	2	2	0	0	0	0	0	0	0	0	0	0	1.38	3	0	0.105	-3.247	-4.64	3.48458199583051e-06	1.87338257414493e-05	0	1.7281	0.4516	0.4516	TRUE	0.1224
ENST00000529412	33	58	69	51	50	38	42	68	60	78	8	25	23	14	39	8	18	16	35	30	29	50	59	42	46	36	40	59	50	68	11	27	24	16	37	9	20	16	33	30	35.07	48	22	0.475	-1.074	-4.64	3.48405592494323e-06	1.87338257414493e-05	0.0747	0.4395	0.0994	0.0994	TRUE	0.1967
ENST00000463620	5	4	3	4	4	5	4	4	2	2	0	0	0	0	0	0	0	0	1	1	4	3	3	3	4	5	4	3	2	2	0	0	0	0	0	0	0	0	1	1	1.74	3	0	0.122	-3.034	-4.64	3.49133273456211e-06	1.8763339692475e-05	0	1.4543	0.2104	0.2104	TRUE	0.1019
ENST00000315368	8	10	10	13	8	10	6	8	9	5	0	1	1	1	2	3	2	2	4	3	7	9	9	11	7	10	6	7	7	4	0	1	1	1	2	4	2	2	4	3	4.8	8	2	0.28	-1.835	-4.638	3.5103495169784e-06	1.88598370118537e-05	0	0.7733	0.0892	0.0892	TRUE	0.1059
ENST00000476170	4	3	5	5	3	4	3	5	4	7	0	0	0	0	1	0	0	0	1	1	4	3	4	4	3	4	3	4	3	6	0	0	0	0	1	0	0	0	1	1	2.03	4	0	0.127	-2.981	-4.638	3.51185019755666e-06	1.88650477661976e-05	0	1.3012	0.1688	0.1688	TRUE	0.089
ENST00000623210	7	9	10	9	8	6	4	4	6	2	0	1	0	2	1	0	0	1	1	1	6	8	9	7	7	6	4	3	5	2	0	1	0	2	1	0	0	1	1	1	3.21	6	1	0.159	-2.656	-4.637	3.53109761237674e-06	1.89655749046198e-05	0	0.9643	0.1692	0.1692	TRUE	0.14
ENST00000287667	9	7	10	10	7	6	5	6	6	5	0	2	1	1	2	1	1	1	2	1	8	6	9	8	6	6	5	5	5	4	0	2	1	1	2	1	1	1	2	1	3.73	6	1	0.226	-2.148	-4.636	3.55394278216073e-06	1.90825089104083e-05	0	0.8843	0.0961	0.0961	TRUE	0.048
ENST00000434735	5	3	1	2	5	0	10	3	4	5	0	0	0	0	0	0	0	0	0	0	4	3	1	2	5	0	9	3	3	4	0	0	0	0	0	0	0	0	0	0	1.69	3	0	0.093	-3.425	-4.636	3.55592229866991e-06	1.90902535490526e-05	0.4921	1.4834	0.7445	0.7445	TRUE	0.1764
ENST00000251081	19	25	28	11	15	51	5	7	9	19	0	4	3	4	8	2	3	5	5	3	17	22	24	9	14	49	5	6	7	17	0	4	3	5	8	2	3	5	5	3	10.34	17	4	0.249	-2.008	-4.635	3.56993171606078e-06	1.91596758062217e-05	0.3139	0.5661	0.3381	0.3381	TRUE	0.2759
ENST00000519558	2	1	7	4	6	4	9	6	5	4	0	0	0	0	2	0	0	0	1	0	2	1	6	3	6	4	8	5	4	4	0	0	0	0	2	0	0	0	1	0	2.27	4	0	0.117	-3.092	-4.635	3.56951536095903e-06	1.91596758062217e-05	0	1.2038	0.3142	0.3142	TRUE	0.376
ENST00000409784	179	107	110	186	189	202	265	193	160	64	28	74	59	9	60	36	67	16	97	38	158	92	94	153	174	193	250	167	133	56	38	79	60	11	57	43	73	16	92	38	98.79	147	51	0.355	-1.493	-4.635	3.57176147701098e-06	1.91666016749162e-05	0.2392	0.4054	0.2506	0.2506	TRUE	0.1371
ENST00000211287	60	50	35	47	48	44	44	58	52	76	30	24	13	21	30	23	13	25	22	26	53	43	30	39	44	42	42	50	43	67	40	25	13	25	28	27	14	26	21	26	34.9	45	24	0.543	-0.881	-4.633	3.59610286133462e-06	1.92884841068265e-05	0.0322	0.4398	0.0569	0.0569	TRUE	0.2424
ENST00000471255	4	4	5	3	5	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	4	3	4	2	5	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	1.32	3	0	0.108	-3.207	-4.633	3.60470717975736e-06	1.93317176955752e-05	0	1.796	0.3983	0.3983	TRUE	0.0312
ENST00000425053	16	14	19	33	18	17	21	16	56	20	0	5	8	2	7	0	5	1	15	6	14	12	16	27	17	16	20	14	47	18	0	5	8	2	7	0	5	1	14	6	12.46	20	5	0.269	-1.897	-4.632	3.6225090077407e-06	1.9424256206262e-05	0.2804	0.5355	0.3153	0.3153	TRUE	1.3429
